date,tree_gcc_mean,tree_gcc_sd,grass_gcc_mean,grass_gcc_sd,month,season,DOY,ppfd_in_avg,ppfd_in_sd,ppfd_in_f_avg,ppfd_in_f_sd,gpp_avg,gpp_sd,reco_avg,reco_sd,vpd_avg,vpd_sd,Tair_avg,Tair_sd,nee_avg,nee_sd,swc_2.5_10_avg,swc_2.5_10_sd,swc_5_10_avg,swc_5_10_sd,swc_15_20_avg,swc_15_20_sd,swc_25_30_avg,swc_25_30_sd,swc_45_50_avg,swc_45_50_sd,swc_60_70_avg,swc_60_70_sd,swc_90_100_avg,swc_90_100_sd,swc_130_avg,swc_130_sd,Tsoi_2.5_10_avg,Tsoi_2.5_10_sd,precip,ef_avg,ef_sd,swc_all_avg,swc_all_sd,swc_shallow_avg,swc_shallow_sd,swc_middle_avg,swc_middle_sd,swc_deep_avg,swc_deep_sd,sub_season,roll_season,tree_rcc_avg,tree_rcc_sd,grass_rcc_avg,grass_rcc_sd,modis_gcc_srm,sent_gcc_med,bulk_gcc_avg,bulk_gcc_sd,bulk_rcc_avg,bulk_rcc_sd,water_year
8/19/2015,0.379770654,0.008216589,0.347562706,0.00491035,8,monsoon,231,1188.438347,650.0811814,1188.438347,650.0811814,3.026636837,1.53786988,1.228735473,0.178692529,2.817810175,1.487206657,28.92791667,5.462530767,-0.622780607,1.756763056,3.530582488,0.360065539,3.46247462,0.236435035,5.960180067,0.04974252,6.448256061,0.012028909,6.965918257,0.011683351,6.030297857,0.005951096,5.990529128,0.008608395,5.235264493,0.005359789,35.01491146,6.185315497,0,0.210798502,0.657155617,5.452937871,0.118760698,4.850373309,0.159653785,6.481490725,0.005203027,6.055502434,0.004574556,summer,NA,0.337139733,0.002107998,0.365094171,0.005585268,0.338,NA,0.359775861,0.005367092,0.354992926,0.004194386,2015
8/20/2015,0.384593392,0.007669998,0.350024408,0.004304711,8,monsoon,232,834.3456283,661.9554299,834.3456283,661.9554299,2.63956946,1.68104413,1.001105252,0.194938119,1.944199528,0.878495787,26.75333333,3.680190983,-0.409803585,1.734201149,3.443154233,0.206159546,3.304770437,0.114047005,5.852215428,0.035195191,6.42266922,0.012604675,6.955337278,0.009285258,6.029874516,0.003386002,5.989156468,0.007045893,5.235587606,0.009465064,32.72548438,4.230348898,0,-0.162657591,1.730657723,5.404095648,0.060517097,4.755702329,0.082512765,6.469293672,0.004762557,6.052488967,0.004816285,summer,NA,0.331472011,0.00233931,0.364033771,0.006334968,0.338,NA,0.363759486,0.005134088,0.352645837,0.004744083,2015
8/21/2015,0.391534817,0.008427654,0.352311094,0.00430016,8,monsoon,233,1087.352759,638.1631625,1087.352759,638.1631625,2.885583422,1.247055,1.020153999,0.159845783,2.376460669,1.187431084,28.91166667,4.224814906,-0.774976537,1.679426229,3.312384038,0.309546366,3.221029926,0.192102677,5.818004813,0.04004703,6.38910578,0.009937965,6.931358642,0.012267689,6.028909837,0.003116535,5.985330662,0.007673712,5.228116966,0.010889285,33.61441667,5.900156842,0,1.008265576,6.20698708,5.364280083,0.100120158,4.685131139,0.135061931,6.44979142,0.005193446,6.043429027,0.003541768,summer,NA,0.341613209,0.001578306,0.369049644,0.005511705,0.338,NA,0.367571397,0.005153376,0.359315691,0.004076343,2015
8/22/2015,0.388703846,0.008624601,0.351783968,0.004417242,8,monsoon,234,761.6028969,626.8136576,761.6028969,626.8136576,2.585950683,1.725651368,1.056902492,0.171733202,1.670456152,0.805228883,25.91333333,3.645910757,-0.29267574,2.00852303,3.2790093,0.185736408,3.123744733,0.087790416,5.721815781,0.034939947,6.366270586,0.009014809,6.917763628,0.008684082,6.022400877,0.005580554,5.98357402,0.006680425,5.23012565,0.003117687,32.13658333,4.096419825,0,-0.8161964,5.312105771,5.330588072,0.051011831,4.6227101,0.071003568,6.435478364,0.003776987,6.038466044,0.003320473,summer,NA,0.341471868,0.002872198,0.370367013,0.005188475,0.338,NA,0.366205546,0.005597615,0.358425447,0.004761191,2015
8/23/2015,0.384145807,0.008369633,0.352762817,0.005701238,8,monsoon,235,1199.413525,614.7619777,1199.413525,614.7619777,2.835831605,1.415189124,1.584986789,0.307840687,2.160054604,1.609915125,26.785,6.002261276,-0.142583782,1.632965454,4.28383207,2.276327381,4.53660521,2.919845948,6.031341549,0.724844183,6.345360326,0.014644136,6.897761605,0.015654559,6.014466117,0.008600031,5.985072413,0.00497394,5.227347747,0.000782385,32.69947396,7.018951641,18.03,0.266413061,0.645000311,5.66522338,0.210277342,5.299284789,0.228095046,6.419196016,0.004582364,6.03116197,0.006308993,summer,NA,0.340842224,0.002099157,0.368111386,0.004777992,0.34,NA,0.365528988,0.005612745,0.35798587,0.004268623,2015
8/24/2015,0.389310094,0.008098156,0.359345089,0.008080303,8,monsoon,236,998.316389,647.8207697,998.316389,647.8207697,3.905226704,2.415854845,1.959833892,0.372300237,2.134531616,1.217244054,27.37208333,4.33258704,-0.180905511,2.642467444,8.249057474,0.487288667,9.722062203,0.717465113,9.13617053,0.260034199,6.350422206,0.011060182,6.901010843,0.009659443,6.019848188,0.006461559,5.983490104,0.005503785,5.227301958,0.00411344,30.18150521,4.041620252,1.27,1.060347448,1.175921571,7.198670438,0.22491279,8.364428103,0.234295265,6.423760412,0.003880619,6.032912773,0.003868044,summer,NA,0.340129435,0.002227581,0.37133656,0.005697017,0.341,NA,0.370696299,0.003970702,0.359966015,0.004377469,2015
8/25/2015,0.389755881,0.008115042,0.361024597,0.008578754,8,monsoon,237,505.5205506,589.9994193,505.5205506,589.9994193,2.446093558,3.35825957,2.334436676,0.953093414,0.769108027,0.527942949,22.98145833,2.722351135,0.732777993,2.963306346,9.05344487,1.14574255,10.35658798,1.307892996,9.884289659,1.450227154,6.369267863,0.008197335,6.903821695,0.005206126,6.026823454,0.005395215,5.982353841,0.005067701,5.236431004,0.009860858,26.93135938,2.480386263,11.684,115.8886235,654.5437057,7.476627546,0.640275168,8.915897593,0.640662432,6.433304337,0.003032005,6.037357498,0.004413773,summer,NA,0.331803413,0.002701751,0.369193247,0.006681135,0.342,NA,0.371892067,0.00434439,0.355465741,0.00561691,2015
8/26/2015,0.391133335,0.008172503,0.362554829,0.00907351,8,monsoon,238,893.3622409,614.4283768,893.3622409,614.4283768,4.180507956,2.578418797,2.420842527,0.894357526,1.653696085,0.862911171,26.11708333,3.780846443,-0.090689865,2.843446224,9.17027354,0.606030622,10.36551553,0.768254595,11.16200282,0.420569689,6.394787895,0.01983116,6.896617864,0.008724957,6.024349058,0.006200867,5.985358828,0.006540638,5.236778932,0.006565124,27.514125,4.070467294,0.254,0.227974527,7.212405044,7.654460558,0.28277711,9.273144945,0.257474504,6.438584939,0.004676628,6.03577617,0.003745347,summer,NA,0.340688616,0.002039651,0.372469124,0.005996132,0.342,NA,0.374320662,0.004775187,0.360973948,0.004499575,2015
8/27/2015,0.392315252,0.008014127,0.364692918,0.009243094,8,monsoon,239,973.8920944,605.4614208,973.8920944,605.4614208,5.567434246,3.124485996,2.567428035,0.758540466,2.111094941,1.018517428,26.98291667,4.317284883,-0.576327387,3.676498765,7.872422485,0.56327083,8.700751178,0.657668867,10.00348685,0.376722967,6.453322461,0.017776383,6.901271715,0.008635653,6.024085399,0.004906489,5.980872979,0.005951042,5.249060306,0.007352141,29.06545833,4.58701667,0,0.5394652,3.634979549,7.148159171,0.22071751,8.257495743,0.166806127,6.459559858,0.005054106,6.0388226,0.004042651,summer,NA,0.340075397,0.002150321,0.371746532,0.005946907,0.345,NA,0.376372107,0.004566548,0.360084752,0.004505568,2015
8/28/2015,0.392238646,0.007931811,0.364692918,0.009243094,8,monsoon,240,1199.177752,644.2327713,1199.177752,644.2327713,6.174517468,2.684060331,2.5584092,0.414251726,2.499590985,1.355334383,27.69916667,4.991930865,-1.167655479,3.209738972,6.607293156,0.639658278,7.129250693,0.607044762,9.071748528,0.331748079,6.493567532,0.014014909,6.910074055,0.009965145,6.021747777,0.005099796,5.980985555,0.007455782,5.249261277,0.009622552,30.95455208,5.066302463,0,1.584281939,8.568739323,6.682991072,0.120236938,7.325464977,0.042157851,6.475129788,0.005255978,6.040517166,0.003065787,summer,NA,0.336423497,0.002329152,0.366125625,0.004537395,0.347,NA,0.376372107,0.004566548,0.354740455,0.004261967,2015
8/29/2015,0.389922751,0.006551265,0.365330053,0.009060981,8,monsoon,241,896.2326479,730.7264995,896.2326479,730.7264995,4.706296704,3.564550997,2.4399455,0.481293465,2.10594085,1.288389511,26.63604167,4.71004483,-0.265594874,3.076636347,7.689675084,2.403801856,8.462497248,2.949489825,10.25281045,2.393262173,7.119160286,1.089259295,7.138251218,0.431112367,6.031266575,0.005494202,5.985414065,0.006250424,5.26012641,0.009587789,29.26976042,4.126959387,28.192,-0.681438367,12.13432836,7.242400167,1.05481351,8.381035766,0.689766265,6.762892693,0.468513028,6.103764567,0.19678936,summer,NA,0.336881623,0.003008828,0.368684926,0.005110994,0.347,NA,0.376171825,0.004310911,0.356190398,0.005053252,2015
8/30/2015,0.391247018,0.006607622,0.367204926,0.009786831,8,monsoon,242,848.5711731,777.4340463,848.5711731,777.4340463,5.031018768,4.092425779,2.38863019,0.415222705,1.755120768,0.872203022,26.16166667,3.5788833,-0.392857283,3.800493345,9.518489323,0.576544205,10.55084101,0.753092953,12.88815049,0.428139529,10.30459811,0.221417519,8.808797059,0.221790056,6.037027441,0.004572887,5.985911877,0.005528559,5.260366077,0.010238477,27.62754167,3.610795787,0,1.065621753,2.760692298,8.669272674,0.177420396,10.81551973,0.057343135,8.383474204,0.120334426,6.523025613,0.108861238,summer,NA,0.34292978,0.002733217,0.373394706,0.006284604,0.348,NA,0.376438831,0.004401085,0.361906161,0.00448327,2015
8/31/2015,0.391279076,0.006158641,0.366476273,0.009056524,8,monsoon,243,995.2935089,652.2181838,995.2935089,652.2181838,6.493942255,3.937032123,2.413440874,0.296920463,1.897392214,0.870185241,26.50729167,4.147830368,-1.325570307,4.032591658,8.412447807,0.518032547,9.097736078,0.624866115,11.79124986,0.366737734,10.52801958,0.029063195,9.172829038,0.046587775,6.045240792,0.004902736,5.987554325,0.005352907,5.261848174,0.008065115,28.49605729,4.358632562,0,1.313280932,7.345125107,8.287115706,0.111152216,9.957363329,0.148174699,8.582029802,0.010933017,6.616868082,0.024349168,summer,NA,0.339085801,0.003491799,0.370592176,0.006191731,0.348,NA,0.376451079,0.004253812,0.358312597,0.00490569,2015
9/1/2015,0.391386365,0.006289792,0.366069827,0.008384706,9,monsoon,244,851.4765907,570.2056214,851.4765907,570.2056214,6.864602824,4.353704448,2.473784413,0.432942553,1.802966939,0.955432097,25.92354167,3.954202983,-1.282895092,4.58180675,7.437158986,0.390757387,7.805979452,0.426083954,10.89266424,0.302080487,10.3615029,0.076126453,9.254697265,0.014262657,6.062024149,0.007250146,5.996613124,0.005250261,5.267346053,0.007901684,29.10297396,3.743289385,0,0.336685537,3.373179917,7.884748271,0.059469274,9.124326395,0.118029371,8.559408106,0.032410796,6.645170148,0.006645698,summer,NA,0.331055388,0.003187498,0.361245171,0.008206171,0.35,NA,0.377191894,0.0045931,0.349393363,0.004502117,2015
9/2/2015,0.391107188,0.006836827,0.366383929,0.007861505,9,monsoon,245,815.1578118,590.1016521,815.1578118,590.1016521,6.919529248,3.963466471,2.662532845,0.310277037,1.978446142,0.643936634,26.46125,2.828053706,-1.180262902,4.149992624,6.728859803,0.320843174,6.873320896,0.346351692,10.11927807,0.267885517,10.09902725,0.099696088,9.273045197,0.005124509,6.085059367,0.008477811,6.005067123,0.003793731,5.273115049,0.00715116,29.47504167,3.319056696,0,-3.828167278,17.52492556,7.557096594,0.033680092,8.455121504,0.091788786,8.485710604,0.041686584,6.659071684,0.003070548,summer,NA,0.330773848,0.002997198,0.363715023,0.0089213,0.351,NA,0.377604984,0.004355819,0.351422788,0.004574358,2015
9/3/2015,0.389024785,0.006261769,0.367129699,0.008159283,9,monsoon,246,564.8382349,683.4147207,564.8382349,683.4147207,4.844853144,5.541738003,2.35950178,0.517021995,0.938489174,0.754485125,21.8075,3.719812681,-0.237787936,4.293183895,8.394165672,2.512753316,8.757127102,2.959678921,11.41511327,2.48466093,10.51518036,1.313427893,9.638263433,0.777425326,6.11489565,0.01179076,6.01868738,0.009073587,5.276537454,0.006969544,26.75436458,3.375745775,27.686,0.577821232,8.752597479,8.266246289,0.831730361,9.7703966,0.341304653,8.756113146,0.640668798,6.762095979,0.381828832,summer,NA,0.335034374,0.00281862,0.365072551,0.008307612,0.351,NA,0.37724479,0.004539115,0.354247152,0.004597342,2015
9/4/2015,0.3862794,0.005954925,0.367026052,0.008224743,9,monsoon,247,660.1451759,475.6206246,660.1451759,475.6206246,6.009339486,3.633208817,2.497325198,0.242428452,0.666609602,0.478074395,20.849375,3.091309993,-0.670931986,3.734628173,10.25695076,0.38702631,11.14987707,0.449511172,13.5644565,0.47205069,14.14361968,0.127339722,12.16272486,0.055863826,6.987815632,0.439002995,6.029515053,0.006896823,5.278885554,0.007731591,24.1206875,2.556974311,0.254,1.082211719,2.534708007,9.946730638,0.176860804,12.278726,0.100096526,11.09805339,0.294183295,7.614735275,0.052819377,summer,NA,0.334541933,0.002872518,0.364495472,0.008670825,0.352,NA,0.376773588,0.004429203,0.353968808,0.004109192,2015
9/5/2015,0.386775688,0.006100129,0.367263523,0.008097553,9,monsoon,248,546.5968744,367.7939065,546.5968744,367.7939065,4.762422138,2.952390157,2.379765336,0.303248474,0.48960003,0.383930346,21.25479167,2.543909698,-0.106708701,3.043847726,10.05100495,0.200003976,10.91084127,0.266249617,12.78644811,0.102088304,13.68403433,0.129402892,11.95151951,0.056499326,7.720023152,0.114311787,6.031133835,0.005330381,5.293550482,0.006989975,23.98020313,1.945350191,2.286,1.696428783,7.992485205,9.803569455,0.054003381,11.85808216,0.112363633,11.11852566,0.124927983,7.749056745,0.026005667,summer,NA,0.333145552,0.002308167,0.365686077,0.009847463,0.352,NA,0.377303937,0.004092975,0.353777098,0.005182587,2015
9/6/2015,0.38760106,0.005767038,0.369669509,0.009165567,9,monsoon,249,1137.078094,655.6540896,1137.078094,655.6540896,7.636431371,3.190292992,2.822581129,0.394125541,1.236791789,0.873211349,24.37729167,4.448415324,-1.44872788,4.081390795,10.36730228,1.36512235,11.16524726,1.400745938,13.2443766,1.352859286,13.586637,0.800002463,11.98150312,0.469757653,8.021177383,0.08209284,6.037653406,0.005266054,5.293212601,0.006314865,26.23877083,4.46602745,24.128,-0.457396019,8.341431235,9.962138706,0.44557766,12.09089078,0.327365276,11.19643917,0.370618199,7.833386627,0.220027658,summer,NA,0.33853296,0.003189871,0.368334767,0.006735327,0.354,NA,0.378797653,0.004105108,0.356979388,0.004214534,2015
9/7/2015,0.389917418,0.005894367,0.37014322,0.009308939,9,monsoon,250,967.4919486,570.8511786,967.4919486,570.8511786,5.98314159,3.231166371,2.682527627,0.323335366,1.599623813,0.88163343,25.59,4.097877499,-0.931895882,3.600262282,10.5690228,0.747184686,11.30577234,0.829495231,13.62872994,0.744554381,14.94678992,0.538942904,14.26274564,0.488509717,10.32869674,0.499125341,6.041347495,0.003685864,5.299764722,0.0092454,26.65919271,3.586424097,0.254,0.933872601,8.029808747,10.7978587,0.145753661,12.61257875,0.131121123,13.17941077,0.380286709,8.983138649,0.247618287,summer,NA,0.336402211,0.002159369,0.369523442,0.007138488,0.352,NA,0.380293459,0.004800345,0.356161987,0.005265928,2015
9/8/2015,0.390062803,0.005940304,0.370332548,0.008501163,9,monsoon,251,698.9114133,616.2268759,698.9114133,616.2268759,5.733486173,5.086885877,2.5824213,0.485478819,1.408469884,0.662742133,24.99270833,3.114677497,-0.589882974,4.34163434,9.390313886,0.361693483,9.902409507,0.439481865,12.21965162,0.277178325,13.77752608,0.225993633,14.28169673,0.170634283,10.37612638,0.073225943,6.056044706,0.007222347,5.293189833,0.002585917,26.52569792,2.738230665,0,-0.861863398,6.997437689,10.16211984,0.077041142,11.32247527,0.099232746,12.81178306,0.068749018,9.001764413,0.082199671,summer,NA,0.332538149,0.002673047,0.364862513,0.007844036,0.352,NA,0.380299099,0.004817184,0.351782577,0.004426603,2015
9/9/2015,0.384838605,0.006036939,0.368708295,0.007944513,9,monsoon,252,641.8161796,446.2576568,641.8161796,446.2576568,6.122346525,3.975129586,2.200381741,0.231325385,1.353359459,0.632725415,24.15916667,3.202593253,-0.809607971,4.06370912,8.702811086,0.310983024,9.017844949,0.377882862,11.55820074,0.210517699,13.18719571,0.159742217,13.81750133,0.105725832,10.19551041,0.030696694,6.136333229,0.063119153,5.293681141,0.008519261,25.80380208,2.663409977,0,1.445721418,1.56787659,9.738634825,0.046202583,10.61651312,0.096238468,12.40006915,0.055036914,8.860756527,0.06022982,summer,NA,0.333065506,0.002341964,0.364214007,0.00859853,0.353,NA,0.37748614,0.003803264,0.35158745,0.00429642,2015
9/10/2015,0.385749934,0.004288889,0.369234925,0.0078052,9,monsoon,253,411.7651417,213.5599085,411.7651417,213.5599085,3.110621661,1.602737521,1.842002768,0.241260024,0.639027476,0.300627827,22.28166667,1.026403208,0.384362179,2.251997647,8.630989356,0.253326677,8.840856145,0.293990049,11.073875,0.10043018,12.77327702,0.091461888,13.50133368,0.068878117,10.18200936,0.025616668,6.611087791,0.195525879,5.29000184,0.007929482,24.73579167,0.995469751,1.778,1.467048606,4.67455906,9.612928774,0.085444109,10.32974938,0.192742689,12.15220669,0.055317922,8.896108168,0.065799523,summer,NA,0.331690287,0.002423978,0.361336938,0.010290177,0.353,NA,0.376600808,0.002950352,0.349951709,0.004241736,2015
9/11/2015,NA,NA,NA,NA,9,monsoon,254,931.7205831,569.9699586,931.7205831,569.9699586,6.978764014,3.599570615,2.30245547,0.520283692,1.514757322,1.017452237,24.96708333,4.055230905,-1.566839561,4.129653777,8.362507437,0.442989759,8.528234754,0.549383166,10.69190715,0.230606722,12.35432443,0.226672202,13.27563441,0.081090059,10.36377309,0.069552636,7.239138836,0.129034319,5.295275707,0.005799621,26.58347917,3.747921277,0,0.926280117,3.524297642,9.513849477,0.022903726,9.984243442,0.145195076,11.99791064,0.097974187,9.043455512,0.046318864,summer,NA,NA,NA,NA,NA,0.353,NA,NA,NA,NA,NA,2015
9/12/2015,NA,NA,NA,NA,9,monsoon,255,996.0837972,649.3508942,996.0837972,649.3508942,5.845506401,3.16916563,2.405270587,0.295239379,2.253111912,1.180494157,27.10875,4.383461969,-0.951294197,3.3428763,7.406481379,0.378362971,7.331173229,0.421489759,10.02143361,0.276064441,11.68783419,0.240665844,13.00337808,0.072218785,10.51927528,0.028335892,7.536762691,0.055015384,5.302656672,0.001790652,28.38336458,4.440324746,0,0.481823823,4.441649871,9.101124393,0.018301547,9.111730603,0.086079943,11.73682919,0.045639407,9.090518182,0.03290922,summer,NA,NA,NA,NA,NA,0.352,NA,NA,NA,NA,NA,2015
9/13/2015,NA,NA,NA,NA,9,monsoon,256,650.4821388,526.1722508,650.4821388,526.1722508,6.475376965,4.83875373,2.030241421,0.276068959,1.926628615,0.85391778,25.63125,3.638980232,-1.566225584,4.525242947,6.855158872,0.216453929,6.613357986,0.212878124,9.411066653,0.185696417,11.20619001,0.120865368,12.75630242,0.067550306,10.58276226,0.007988765,7.686471373,0.03478324,5.304978068,0.000725682,27.8029375,2.955278724,0,3.101691699,17.65577428,8.802035956,0.015618929,8.521443381,0.046107215,11.5150849,0.022626978,9.082628531,0.029778611,summer,NA,NA,NA,NA,NA,0.352,NA,NA,NA,NA,NA,2015
9/14/2015,NA,NA,NA,NA,9,monsoon,257,1127.806307,632.2814214,1127.806307,632.2814214,8.87970328,4.335904424,1.980057469,0.238499591,1.847926618,0.897815419,25.51520833,4.579762602,-2.538842707,5.366112439,6.385777578,0.321475544,6.11288532,0.298757669,8.948397701,0.177162803,10.9254232,0.100296893,12.53344174,0.077631109,10.57068099,0.018405495,7.777708794,0.019287205,5.301580622,0.001238051,28.55176563,4.407379283,0,-1.323122203,5.88787118,8.569486993,0.045842179,8.093120949,0.105727649,11.34318198,0.019387652,9.045853037,0.0331112,summer,NA,NA,NA,NA,NA,0.352,NA,NA,NA,NA,NA,2015
9/15/2015,NA,NA,NA,NA,9,monsoon,258,945.0505408,593.6770155,945.0505408,593.6770155,7.316521248,4.118913567,1.811724705,0.316005001,1.503366686,0.838730981,24.89875,3.529945829,-2.127358224,4.513995251,5.929264508,0.218177442,5.645379353,0.213752816,8.514224245,0.128713517,10.67274795,0.071595838,12.27725002,0.075572426,10.50509257,0.030179218,7.840100367,0.016184544,5.304205282,0.009142541,28.92010938,3.376733724,0,-0.175006394,2.323637386,8.336033037,0.033725507,7.690404013,0.075046885,11.15169685,0.01704323,8.981662061,0.034435074,summer,NA,NA,NA,NA,NA,0.353,NA,NA,NA,NA,NA,2015
9/16/2015,NA,NA,NA,NA,9,monsoon,259,1082.83078,620.4002735,1082.83078,620.4002735,7.498606919,3.443917122,1.679400077,0.261472523,1.693684379,1.142671357,24.70166667,4.843048246,-2.449004934,4.308033678,5.609193044,0.26904385,5.301284079,0.252628286,8.177208109,0.12198487,10.47207622,0.075769774,12.03138506,0.086976063,10.39951777,0.051325763,7.877733573,0.010588215,5.310861908,0.004181669,28.7888125,4.126310372,0,1.904294938,10.3831941,8.147407471,0.045592831,7.389940364,0.097149618,10.96765968,0.014682669,8.904874578,0.039840378,summer,NA,NA,NA,NA,NA,0.352,NA,NA,NA,NA,NA,2015
9/17/2015,NA,NA,NA,NA,9,monsoon,260,1065.526455,606.772703,1065.526455,606.772703,7.249367105,3.655737207,1.696702369,0.213567531,1.894282497,1.070710496,25.53375,4.781156997,-2.233410447,4.223000739,5.262290519,0.26504622,4.937984175,0.237160334,7.85490261,0.10190123,10.27134803,0.072304523,11.77110145,0.094551038,10.23978929,0.056111305,7.897709233,0.006013529,5.306847441,0.005643263,29.27222917,4.031454569,0,-0.158367148,1.171070197,7.942746592,0.047011289,7.081631333,0.096054925,10.76074625,0.018006956,8.803861852,0.041764217,summer,NA,NA,NA,NA,NA,0.352,NA,NA,NA,NA,NA,2015
9/18/2015,NA,NA,NA,NA,9,monsoon,261,1087.359451,623.1741022,1087.359451,623.1741022,6.140912364,2.857879887,1.733392442,0.249595885,2.128732336,1.055628389,25.97666667,4.998121065,-1.434540452,3.470147754,4.933775037,0.292647973,4.618874277,0.226824671,7.580957162,0.085258376,10.06488001,0.065297485,11.49579329,0.090943157,10.06027142,0.068995729,7.895825155,0.006654461,5.31059365,0.01028153,29.68325,4.285735724,0,-0.103383543,1.243493457,7.745121249,0.052269745,6.799621621,0.103741159,10.54031491,0.01434992,8.690620878,0.042255785,summer,NA,NA,NA,NA,NA,0.352,NA,NA,NA,NA,NA,2015
9/19/2015,NA,NA,NA,NA,9,monsoon,262,521.2864793,388.1407564,521.2864793,388.1407564,4.207784177,3.281723479,1.66006566,0.372035946,1.461929324,0.597145086,23.41270833,2.841660991,-0.646991561,2.925847598,5.030740912,0.200951711,4.719617725,0.233854956,7.364789583,0.041446908,9.893036772,0.03871605,11.24502778,0.063345167,9.869349811,0.053960157,7.874944116,0.005596321,5.314635235,0.003873923,26.52198438,2.066334446,1.778,0.672867819,2.85660734,7.664017742,0.088917585,6.752046248,0.128406035,10.33580479,0.010159547,8.575989237,0.030395023,summer,NA,NA,NA,NA,NA,0.352,NA,NA,NA,NA,NA,2015
9/20/2015,NA,NA,NA,NA,9,monsoon,263,994.3411423,542.1817086,994.3411423,542.1817086,6.026228649,2.18547679,2.139073499,0.349821893,1.711460558,1.046718857,24.94145833,4.350253595,-1.146484152,3.096505266,5.298643118,0.127561382,4.973436453,0.134825063,7.262697309,0.057057597,9.774262074,0.054365465,11.05356301,0.078985696,9.682247904,0.079659556,7.848320587,0.016278133,5.313416367,0.007972892,26.67758854,4.182966271,0,0.184403904,1.744791031,7.650823353,0.017191698,6.827259738,0.042273423,10.17002433,0.006982756,8.474386968,0.037366632,summer,NA,NA,NA,NA,NA,0.351,NA,NA,NA,NA,NA,2015
9/21/2015,NA,NA,NA,NA,9,monsoon,264,258.2601484,206.1440392,258.2601484,206.1440392,1.891620331,1.378137742,1.615681245,0.115115723,0.304579792,0.17333945,19.84770833,1.041172088,1.116542545,1.625730448,9.416085462,3.278855639,9.614830286,3.77177076,11.39723045,4.046872279,12.27596318,2.963115536,12.44151285,1.848711579,10.1383091,0.903121447,7.80726099,0.007900482,5.324980719,0.009203289,23.81766146,1.147514231,51.562,1.883120027,2.031095686,9.80202163,0.784623231,10.67602735,0.387559869,11.61859504,0.889712366,8.928015914,0.8227715,summer,NA,NA,NA,NA,NA,0.352,NA,NA,NA,NA,NA,2015
9/22/2015,NA,NA,NA,NA,9,monsoon,265,899.8498265,636.6658631,899.8498265,636.6658631,5.510107206,3.397622889,2.393008041,0.35416078,0.531518114,0.549656174,21.570625,2.891676541,-0.417838971,3.478165841,10.94224956,0.442823396,11.68217713,0.549801798,13.71174893,0.275691206,14.75770772,0.284206589,14.94950686,0.237542072,11.68286788,0.119529563,8.808359532,0.634415315,5.318482787,0.00819741,24.72704167,2.78602528,5.842,-0.494786214,9.838206967,11.48163755,0.15709091,12.77347084,0.273057046,13.79669415,0.084387286,10.18980426,0.181865363,summer,NA,NA,NA,NA,NA,0.352,NA,NA,NA,NA,NA,2015
9/23/2015,0.385912279,0.004248124,0.368500862,0.007254332,9,monsoon,266,1120.138056,556.2649795,1120.138056,556.2649795,7.21312797,2.681872297,2.85246483,0.410216538,1.074685208,0.864833008,22.785625,4.540794244,-1.146651449,3.637319293,10.38260583,0.503758161,10.9933051,0.632539739,13.15883465,0.419185708,14.36064662,0.193269033,14.60396425,0.129693631,11.5641097,0.088363742,9.90474985,0.122477911,5.325657394,0.006335638,25.10967188,3.527241109,0.254,-7.336278484,45.16617826,11.28673417,0.061714766,12.22384805,0.172867982,13.50957352,0.139647801,10.3496203,0.042415856,summer,NA,0.343252199,0.004040668,0.373649874,0.0050789,0.352,NA,0.376820562,0.00294122,0.360893138,0.003352912,2015
9/24/2015,0.385967144,0.004190968,0.367602333,0.006642857,9,monsoon,267,1126.775878,556.9634566,1126.775878,556.9634566,8.123492635,3.12619962,3.177481323,0.442029248,1.890742621,1.114362076,25.499375,5.09058681,-1.462598774,3.969794552,9.424184312,0.453288805,9.763401529,0.566971152,12.13493041,0.332790781,13.67785729,0.226032723,14.10028678,0.149139131,11.93925083,0.0641393,10.07772926,0.010214588,5.335035938,0.003059786,25.89311458,3.915398459,0,-6.038075506,24.45576495,10.80658454,0.021290719,11.25009339,0.142560812,13.23913163,0.132171972,10.3630757,0.04338724,summer,NA,0.342851329,0.004255629,0.37256951,0.004005657,0.352,NA,0.37741099,0.003388618,0.359564084,0.003639847,2015
9/25/2015,0.379737568,0.004568008,0.362574213,0.006304966,9,monsoon,268,1093.242419,547.4447443,1093.242419,547.4447443,5.398071109,1.737017108,2.76792813,0.269642273,2.373752962,0.545162475,26.77354167,2.766863567,-0.140261852,2.690675264,8.469895978,0.379042504,8.525996626,0.458865478,11.32052911,0.301000575,13.00623206,0.2186468,13.63797214,0.118207847,11.94806967,0.051349858,10.04768177,0.023799787,5.36720122,0.032545114,26.591125,3.857522973,0,0.145560899,6.545308568,10.29044732,0.016469823,10.33066344,0.100658934,12.86409129,0.044263819,10.2502312,0.059009672,summer,NA,0.340777802,0.00316266,0.367942704,0.002945899,0.352,NA,0.37006372,0.002999749,0.356265219,0.003470265,2015
